Index,ID,Name,Continent,Country,Nationality,Sex,DOB,Age,Height,Weight,Sport,Gold,Silver,Bronze,Total_Medal
6041,583498432,Lauren Kieffer,America,United States,USA,female,6/6/1987,29,1.78,68,equestrian,0,0,0,0
6042,88108486,Lauren Rembi,Europe,France,FRA,female,3/9/1992,24,1.78,60,fencing,0,0,0,0
6043,766647760,Lauren Reynolds,Oceania,Australia,AUS,female,6/25/91,25,1.76,69,cycling,0,0,0,0
6044,169582119,Lauren Schmetterling,America,United States,USA,female,8/3/1988,28,1.81,77,rowing,1,0,0,1
6045,272927492,Lauren Smith,Europe,United Kingdom,GBR,female,9/26/91,25,1.7,,badminton,0,0,0,0
6046,981950752,Lauren Wells,Oceania,Australia,AUS,female,8/3/1988,28,1.78,66,athletics,0,0,0,0
6047,805070729,Lauren Wilkinson,America,Canada,CAN,female,10/17/89,27,1.8,75,rowing,0,0,0,0
6048,638896430,Laurence Baldauff,Europe,Austria,AUT,female,11/19/74,42,1.64,57,archery,0,0,0,0
6049,542188232,Laurence Brize,Europe,France,FRA,female,7/12/1976,40,1.58,55,shooting,0,0,0,0
6050,874551869,Laurence Halsted,Europe,United Kingdom,GBR,male,5/22/84,32,1.85,85,fencing,0,0,0,0
6051,935729210,Laurens de Plus,Europe,Belgium,BEL,male,9/4/1995,21,1.88,67,cycling,0,0,0,0
6052,940301095,Laurent Carnol,Europe,Luxembourg,LUX,male,10/17/89,27,1.87,82,aquatics,0,0,0,0
6053,286702221,Laurent Couhet,America,Brazil,BRA,male,7/12/1994,22,1.71,75,rugby sevens,0,0,0,0
6054,821849198,Laurent Jr. Clayton,,Virgin Islands,ISV,male,7/18/90,26,,,boxing,0,0,0,0
6055,410803236,Laurie Berthon,Europe,France,FRA,female,8/26/91,25,1.69,69,cycling,0,0,0,0
6056,937639115,Laurien Leurink,Europe,Netherlands,NED,female,11/13/94,22,1.73,67,hockey,0,1,0,1
6057,256435241,Laurine van Riessen,Europe,Netherlands,NED,female,8/10/1987,29,1.67,63,cycling,0,0,0,0
6058,822053837,Laurisa Landre,Europe,France,FRA,female,10/27/85,31,1.74,67,handball,0,1,0,1
6059,110156979,Lauritz Schoof,Europe,Germany,GER,male,10/7/1990,26,1.95,98,rowing,1,0,0,1
6060,438898270,Lautaro Giannetti,America,Argentina,ARG,male,11/13/93,23,1.75,80,football,0,0,0,0
6061,408272109,Lavenia Tinai,Oceania,Fiji,FIJ,female,9/7/1990,26,1.65,57,rugby sevens,0,0,0,0
6062,6350689,Laverne Jones-Ferrette,,Virgin Islands,ISV,female,9/16/81,35,1.73,68,athletics,0,0,0,0
6063,735071398,Lawrence Brittain,Africa,South Africa,RSA,male,11/9/1990,26,1.87,94,rowing,0,1,0,1
6064,680095587,Lawrence Clarke,Europe,United Kingdom,GBR,male,3/12/1990,26,1.87,77,athletics,0,0,0,0
6065,295372543,Lawrence Fanous,Asia,Jordan,JOR,male,8/27/85,31,1.7,61,triathlon,0,0,0,0
6066,523134751,Lawrence Okolie,Europe,United Kingdom,GBR,male,12/16/92,24,1.95,,boxing,0,0,0,0
6067,29990303,Laxmirani Majhi,Asia,India,IND,female,1/26/89,27,1.61,56,archery,0,0,0,0
6068,205316686,Lazaro Jorge Alvarez,America,Cuba,CUB,male,1/28/91,25,1.73,,boxing,0,0,1,1
6069,801084506,Lazaro Martinez,America,Cuba,CUB,male,11/3/1997,19,1.91,83,athletics,0,0,0,0
6070,129629128,Lea Davison,America,United States,USA,female,5/19/83,33,1.68,55,cycling,0,0,0,0
6071,806871935,Lea Jamelot,Europe,France,FRA,female,11/28/92,24,1.68,65,canoe,0,0,0,0
6072,909792265,Lea Sprunger,Europe,Switzerland,SUI,female,3/5/1990,26,1.83,69,athletics,0,0,0,0
6073,990477427,Lea Yanitsas,Oceania,Australia,AUS,female,3/15/89,27,1.73,77,aquatics,0,0,0,0
6074,49883014,Leah Kirchmann,America,Canada,CAN,female,6/30/90,26,1.67,59,cycling,0,0,0,0
6075,275124572,Leah Neale,Oceania,Australia,AUS,female,8/1/1995,21,1.73,77,aquatics,0,1,0,1
6076,436743075,Leah Nugent,America,Jamaica,JAM,female,11/23/92,24,1.73,66,athletics,0,0,0,0
6077,735079950,Leah Smith,America,United States,USA,female,4/19/95,21,1.76,67,aquatics,1,0,1,2
6078,24067332,Leander Paes,Asia,India,IND,male,6/17/73,43,1.75,82,tennis,0,0,0,0
6079,516387036,Leandra Smeda,Africa,South Africa,RSA,female,7/22/89,27,1.65,55,football,0,0,0,0
6080,793474789,Leandre Bouchard,America,Canada,CAN,male,10/20/92,24,1.93,81,cycling,0,0,0,0
6081,925700994,Leandro Barbosa,America,Brazil,BRA,male,11/28/82,34,1.94,97,basketball,0,0,0,0
6082,495484356,Leandro Blanc,America,Argentina,ARG,male,5/2/1993,23,1.65,,boxing,0,0,0,0
6083,737168697,Leandro Silva,Europe,Portugal,POR,male,5/4/1994,22,1.8,70,football,0,0,0,0
6084,964889059,Leandro Vega,America,Argentina,ARG,male,5/27/96,20,1.66,70,football,0,0,0,0
6085,121652442,Leandro Zamora,America,Cuba,CUB,male,3/11/1996,20,1.86,72,athletics,0,0,0,0
6086,969409512,Leanne Choo,Oceania,Australia,AUS,female,6/5/1991,25,1.67,58,badminton,0,0,0,0
6087,327424646,Lebenya Nkoka,Africa,Lesotho,LES,male,10/19/82,34,,,athletics,0,0,0,0
6088,262078438,Lebo Mothiba,Africa,South Africa,RSA,male,1/28/96,20,1.81,69,football,0,0,0,0
6089,895052770,Lebogang Shange,Africa,South Africa,RSA,male,8/1/1990,26,1.6,56,athletics,0,0,0,0
6090,797864785,Lebohang Ramalepe,Africa,South Africa,RSA,female,12/3/1991,25,1.55,48,football,0,0,0,0
6091,785631417,Lee Kiefer,America,United States,USA,female,6/15/94,22,1.63,48,fencing,0,0,0,0
6092,277445751,Lee Parkhill,America,Canada,CAN,male,11/22/88,28,1.81,82,sailing,0,0,0,0
6093,101248331,Lee-Ann Persse,Africa,South Africa,RSA,female,11/20/88,28,1.81,74,rowing,0,0,0,0
6094,603020546,Leevan Sands,America,Bahamas,BAH,male,8/16/81,35,1.91,82,athletics,0,0,0,0
6095,804034599,Lei Gao,Asia,China,CHN,male,1/2/1992,24,1.7,64,gymnastics,0,0,1,1
6096,101911346,Lei Gong,Asia,China,CHN,male,3/26/83,33,1.85,88,sailing,0,0,0,0
6097,512537797,Lei Kou,Europe,Ukraine,UKR,male,11/20/87,29,1.76,74,table tennis,0,0,0,0
6098,988926338,Leia da Silva Nicolosi,America,Brazil,BRA,female,3/1/1985,31,1.69,58,volleyball,0,0,0,0
6099,749520759,Leicy Santos,America,Colombia,COL,female,5/16/96,20,1.54,56,football,0,0,0,0
6100,886789693,Leidy Asprilla,America,Colombia,COL,female,4/18/97,19,1.58,57,football,0,0,0,0
6101,772518490,Leidy Yessenia Solis Arboleda,America,Colombia,COL,female,2/17/90,26,1.68,69,weightlifting,0,0,0,0
6102,381090123,Leidys Brito,America,Venezuela,VEN,female,7/5/1984,32,1.69,52,archery,0,0,0,0
6103,30611869,Leila Abdelmoez,Africa,Egypt,EGY,female,9/30/96,20,1.6,46,aquatics,0,0,0,0
6104,122417468,Leila Luik,Europe,Estonia,EST,female,10/14/85,31,1.65,48,athletics,0,0,0,0
6105,715708025,Leilani Mitchell,Oceania,Australia,AUS,female,6/15/85,31,1.65,60,basketball,0,0,0,0
6106,308992513,Leinier Eunice Pero,America,Cuba,CUB,male,11/24/92,24,1.92,,boxing,0,0,0,0
6107,746238944,Lely Berlitt Burgos Ortiz,,Puerto Rico,PUR,female,6/6/1985,31,1.53,50,weightlifting,0,0,0,0
6108,910081538,Lemi Berhanu,Africa,Ethiopia,ETH,male,9/13/94,22,1.68,53,athletics,0,0,0,0
6109,204521805,Lena Goessling,Europe,Germany,GER,female,3/8/1986,30,1.71,56,football,1,0,0,1
6110,505827943,Lena Kreundl,Europe,Austria,AUT,female,9/19/97,19,1.74,69,aquatics,0,0,0,0
6111,320412912,Lena Schoneborn,Europe,Germany,GER,female,4/11/1986,30,1.79,60,modern pentathlon,0,0,0,0
6112,50309903,Lena Urbaniak,Europe,Germany,GER,female,10/31/92,24,1.74,92,athletics,0,0,0,0
6113,949030090,Lenchu Kunzang,Asia,Bhutan,BHU,female,2/10/1992,24,1.65,59,shooting,0,0,0,0
6114,82742065,Lenin Preciado,America,Ecuador,ECU,male,8/23/93,23,1.7,60,judo,0,0,0,0
6115,138499307,Lenka Antosova,Europe,Czech Republic,CZE,female,9/27/91,25,1.77,70,rowing,0,0,0,0
6116,903947461,Lennie Waite,Europe,United Kingdom,GBR,female,2/4/1986,30,1.71,59,athletics,0,0,0,0
6117,483445056,Leo Mainoldi,America,Argentina,ARG,male,3/4/1985,31,2.04,106,basketball,0,0,0,0
6118,442415993,Leon Goretzka,Europe,Germany,GER,male,2/6/1995,21,1.86,76,football,0,0,0,0
6119,200012588,Leona Maguire,Europe,Ireland,IRL,female,11/30/94,22,1.68,56,golf,0,0,0,0
6120,736914222,Leonard Essau Korir,America,United States,USA,male,12/10/1986,30,1.71,59,athletics,0,0,0,0
6121,55261773,Leonard Ong,Asia,Singapore,SIN,male,12/9/1992,24,1.7,68,sailing,0,0,0,0
6122,617980909,Leonardo Bittencourt,Europe,Germany,GER,male,12/19/93,23,1.71,62,football,0,0,0,0
6123,168519114,Leonardo Chacon,America,Costa Rica,CRC,male,6/29/84,32,1.79,65,triathlon,0,0,0,0
6124,403277949,Leonardo Querin,America,Argentina,ARG,male,4/17/82,34,1.97,105,handball,0,0,0,0
6125,40283995,Leonardo Santos,America,Brazil,BRA,male,5/30/94,22,1.94,104,handball,0,0,0,0
6126,159048041,Leonardo de Deus,America,Brazil,BRA,male,1/18/91,25,1.75,70,aquatics,0,0,0,0
6127,639962139,Leone Nakarawa,Oceania,Fiji,FIJ,male,4/2/1988,28,1.98,109,rugby sevens,1,0,0,1
6128,649229119,Leonel Suarez,America,Cuba,CUB,male,9/1/1987,29,1.81,68,athletics,0,0,0,0
6129,888575799,Leonel de los Santos Nunez,America,Dominican Republic,DOM,male,12/14/94,22,1.7,,boxing,0,0,0,0
6130,655588517,Leonid Andreev,Asia,Uzbekistan,UZB,male,10/6/1983,33,1.98,93,athletics,0,0,0,0
6131,295139504,Leonie Adam,Europe,Germany,GER,female,1/2/1993,23,1.62,54,gymnastics,0,0,0,0
6132,953257950,Leonie Antonia Beck,Europe,Germany,GER,female,5/27/97,19,1.84,62,aquatics,0,0,0,0
6133,812063503,Leonie Kullmann,Europe,Germany,GER,female,8/26/99,17,1.75,62,aquatics,0,0,0,0
6134,503186709,Leonie Maier,Europe,Germany,GER,female,9/29/92,24,1.63,62,football,1,0,0,1
6135,862102425,Leonor Rodriguez,Europe,Spain,ESP,female,10/21/91,25,1.8,72,basketball,0,1,0,1
6136,399491333,Leonora Mackinnon,America,Canada,CAN,female,5/30/94,22,1.8,77,fencing,0,0,0,0
6137,246122300,Leontia Kallenou,Europe,Cyprus,CYP,female,10/5/1994,22,1.8,64,athletics,0,0,0,0
6138,74708917,Leopold Konig,Europe,Czech Republic,CZE,male,11/15/87,29,1.78,62,cycling,0,0,0,0
6139,825004701,Lerissa Henry,Oceania,Micronesia,FSM,female,8/18/97,19,1.53,57,athletics,0,0,0,0
6140,669805740,Lesley Thompson-Willie,America,Canada,CAN,female,9/20/59,57,1.6,50,rowing,0,0,0,0
6141,660063171,Leslie Copeland,Oceania,Fiji,FIJ,male,4/23/88,28,1.83,102,athletics,0,0,0,0
6142,244021964,Lestrod Roland,America,Saint Kitts and Nevis,SKN,male,9/5/1992,24,1.65,54,athletics,0,0,0,0
6143,792302802,Leticia Boscacci,America,Argentina,ARG,female,11/8/1985,31,1.86,70,volleyball,0,0,0,0
6144,927194850,Leticia Romero,Europe,Spain,ESP,female,5/28/95,21,1.77,62,basketball,0,1,0,1
6145,504480132,Leticia de Souza,America,Brazil,BRA,female,5/6/1996,20,1.65,49,athletics,0,0,0,0
6146,53358242,Leuris Pupo,America,Cuba,CUB,male,4/9/1977,39,1.68,78,shooting,0,0,0,0
6147,340107234,Levan Berianidze,Europe,Armenia,ARM,male,10/10/1990,26,1.86,125,wrestling,0,0,0,0
6148,204502697,Levent Tuncat,Europe,Germany,GER,male,7/29/88,28,1.73,61,taekwondo,0,0,0,0
6149,159745591,Levern Spencer,America,Saint Lucia,LCA,female,6/23/84,32,1.79,48,athletics,0,0,0,0
6150,576128253,Levi Cadogan,America,Barbados,BAR,male,11/8/1995,21,1.81,78,athletics,0,0,0,0
6151,228788380,Levon Aghasyan,Europe,Armenia,ARM,male,1/19/95,21,1.93,75,athletics,0,0,0,0
6152,600455405,Lewis Holland,Oceania,Australia,AUS,male,1/14/93,23,1.83,89,rugby sevens,0,0,0,0
6153,362932074,Lewis Ormond,Oceania,New Zealand,NZL,male,2/5/1994,22,1.92,100,rugby sevens,0,0,0,0
6154,109119825,Lexi Thompson,America,United States,USA,female,2/10/1995,21,1.81,72,golf,0,0,0,0
6155,237908464,Lexi Weeks,America,United States,USA,female,11/20/96,20,,,athletics,0,0,0,0
6156,544849480,Leydi Laura Moya,America,Cuba,CUB,female,4/16/92,24,1.7,68,modern pentathlon,0,0,0,0
6157,654502394,Leyla Rajabi,Asia,Iran,IRI,female,4/18/83,33,1.87,100,athletics,0,0,0,0
6158,176154136,Li Du,Asia,China,CHN,female,3/5/1982,34,1.7,55,shooting,0,1,1,2
6159,447494695,Li Guo,Asia,China,CHN,female,5/11/1993,23,1.67,54,aquatics,0,1,0,1
6160,157385962,Li Lin,Asia,China,CHN,female,7/5/1992,24,1.71,70,volleyball,1,0,0,1
6161,394183572,Li Yang,Asia,China,CHN,female,1/31/91,25,1.67,58,football,0,0,0,0
6162,462590793,Lia Neal,America,United States,USA,female,2/13/95,21,1.78,74,aquatics,0,1,0,1
6163,472892087,Liadagmis Povea,America,Cuba,CUB,female,2/6/1996,20,1.66,52,athletics,0,0,0,0
6164,329731832,Liam Adams,Oceania,Australia,AUS,male,9/4/1986,30,1.78,64,athletics,0,0,0,0
6165,865915642,Liam Bertazzo,Europe,Italy,ITA,male,2/17/92,24,1.85,70,cycling,0,0,0,0
6166,131214220,Liam Heath,Europe,United Kingdom,GBR,male,8/17/84,32,1.82,81,canoe,1,1,0,2
6167,945401924,Liam Phillips,Europe,United Kingdom,GBR,male,3/11/1989,27,1.81,85,cycling,0,0,0,0
6168,182272008,Liam Pitchford,Europe,United Kingdom,GBR,male,7/12/1993,23,1.86,67,table tennis,0,0,0,0
6169,837742830,Lian Yuan Wang,Asia,China,CHN,female,8/26/94,22,1.67,60,triathlon,0,0,0,0
6170,518240529,Liana Salazar,America,Colombia,COL,female,9/16/92,24,1.69,52,football,0,0,0,0
6171,169395175,Lianna Swan,Asia,Pakistan,PAK,female,3/25/97,19,1.65,67,aquatics,0,0,0,0
6172,82404018,Lianne Tan,Europe,Belgium,BEL,female,11/20/90,26,1.6,54,badminton,0,0,0,0
6173,598538220,Libania Grenot,Europe,Italy,ITA,female,7/12/1983,33,1.75,60,athletics,0,0,0,0
6174,9859586,Libuse Jahodova,Europe,Czech Republic,CZE,female,5/31/92,24,1.63,52,shooting,0,0,0,0
6175,427854268,Licet Hernandez,America,Cuba,CUB,female,4/14/93,23,1.68,57,rowing,0,0,0,0
6176,641616840,Lidewij Welten,Europe,Netherlands,NED,female,7/16/90,26,1.7,64,hockey,0,1,0,1
6177,860964222,Lidia Valentin Perez,Europe,Spain,ESP,female,2/10/1985,31,1.69,74,weightlifting,0,0,1,1
6178,790043158,Lidiane Lopes,Africa,Cape Verde,CPV,female,9/1/1994,22,1.78,70,athletics,0,0,0,0
6179,513701226,Lidiia Sichenikova,Europe,Ukraine,UKR,female,2/3/1993,23,1.83,69,archery,0,0,0,0
6180,352163486,Lieke Wevers,Europe,Netherlands,NED,female,9/17/91,25,1.67,54,gymnastics,0,0,0,0
6181,12425606,Liemarvin Bonevacia,Europe,Netherlands,NED,male,4/5/1989,27,1.85,74,athletics,0,0,0,0
6182,763919056,Lies Rustenburg,Europe,Netherlands,NED,female,4/8/1990,26,1.83,74,rowing,0,0,0,0
6183,390159530,Liina Laasma,Europe,Estonia,EST,female,1/13/92,24,1.74,67,athletics,0,0,0,0
6184,795063034,Liina Luik,Europe,Estonia,EST,female,10/14/85,31,1.64,48,athletics,0,0,0,0
6185,547595943,Lijia Xu,Asia,China,CHN,female,8/30/87,29,1.76,60,sailing,0,0,0,0
6186,16471586,Lijiao Gong,Asia,China,CHN,female,1/24/89,27,1.75,105,athletics,0,0,0,0
6187,202813499,Lijun Chen,Asia,China,CHN,male,2/8/1993,23,1.62,62,weightlifting,0,0,0,0
6188,653834235,Lijun Zu,Asia,China,CHN,male,11/26/89,27,1.88,87,aquatics,0,0,0,0
6189,410869644,Likourgos-Stefanos Tsakonas,Europe,Greece,GRE,male,3/8/1990,26,1.85,80,athletics,0,0,0,0
6190,268704027,Lilia Fisikowici,Europe,Moldova,MDA,female,3/29/89,27,1.7,52,athletics,0,0,0,0
6191,150040443,Lilian Castro,America,El Salvador,ESA,female,12/19/86,30,1.64,63,shooting,0,0,0,0
6192,736338812,Lilian de Geus,Europe,Netherlands,NED,female,10/13/91,25,1.64,57,sailing,0,0,0,0
6193,832461074,Liliana Fernandez Steiner,Europe,Spain,ESP,female,1/4/1987,29,1.78,75,volleyball,0,0,0,0
6194,720106859,Liliana Ibanez Lopez,America,Mexico,MEX,female,1/30/91,25,1.8,70,aquatics,0,0,0,0
6195,42265124,Liliana Neto,Africa,Angola,ANG,female,1/29/97,19,1.66,57,athletics,0,0,0,0
6196,93076735,Liliana Szilagyi,Europe,Hungary,HUN,female,11/19/96,20,1.75,62,aquatics,0,0,0,0
6197,92875421,Liliana da Silva Venancio,Africa,Angola,ANG,female,9/19/95,21,1.8,93,handball,0,0,0,0
6198,277003612,Lilima Minz,Asia,India,IND,female,4/10/1994,22,1.58,52,hockey,0,0,0,0
6199,986623608,Lilit Harutyunyan,Europe,Armenia,ARM,female,4/4/1993,23,1.64,55,athletics,0,0,0,0
6200,39304647,Liliyana Natsir,Asia,Indonesia,INA,female,9/9/1985,31,1.69,62,badminton,1,0,0,1
6201,461914120,Lilly King,America,United States,USA,female,2/10/1997,19,1.76,70,aquatics,2,0,0,2
6202,80507918,Lily Luik,Europe,Estonia,EST,female,10/14/85,31,1.63,48,athletics,0,0,0,0
6203,877281953,Lily Owsley,Europe,United Kingdom,GBR,female,12/10/1994,22,1.7,70,hockey,1,0,0,1
6204,919045571,Lily Zhang,America,United States,USA,female,6/16/96,20,1.66,58,table tennis,0,0,0,0
6205,474911998,Lin Gui,America,Brazil,BRA,female,10/1/1993,23,1.68,52,table tennis,0,0,0,0
6206,64295130,Lin Peng,Asia,China,CHN,female,4/4/1995,21,1.83,73,aquatics,0,0,0,0
6207,821207198,Lina Guerin,Europe,France,FRA,female,4/16/91,25,1.75,64,rugby sevens,0,0,0,0
6208,530731946,Lina Magull,Europe,Germany,GER,female,8/15/94,22,1.64,59,football,0,0,0,0
6209,472444817,Lina Marcela Rivas Ordonez,America,Colombia,COL,female,4/24/90,26,1.59,58,weightlifting,0,0,0,0
6210,525260451,Lina Saltyte,Europe,Lithuania,LTU,female,2/9/1987,29,1.84,70,rowing,0,0,0,0
6211,449688745,Lina Zhao,Asia,China,CHN,female,9/18/91,25,1.88,67,football,0,0,0,0
6212,932267400,Linda Algotsson,Europe,Sweden,SWE,female,3/22/72,44,1.62,50,equestrian,0,0,0,0
6213,489441345,Linda Bolder,Asia,Israel,ISR,female,7/3/1988,28,1.73,70,judo,0,0,0,0
6214,413014010,Linda Cerruti,Europe,Italy,ITA,female,10/7/1993,23,1.73,56,aquatics,0,0,0,0
6215,401236995,Linda Fahrni,Europe,Switzerland,SUI,female,5/25/93,23,1.57,56,sailing,0,0,0,0
6216,849736805,Linda Indergand,Europe,Switzerland,SUI,female,7/13/93,23,1.69,65,cycling,0,0,0,0
6217,236104816,Linda Motlhalo,Africa,South Africa,RSA,female,7/1/1998,18,1.62,47,football,0,0,0,0
6218,351574736,Linda Sandblom,Europe,Finland,FIN,female,10/18/89,27,1.76,62,athletics,0,0,0,0
6219,401452346,Linda Sembrant,Europe,Sweden,SWE,female,5/15/87,29,1.75,66,football,0,1,0,1
6220,843070999,Linda Stahl,Europe,Germany,GER,female,10/2/1985,31,1.76,79,athletics,0,0,0,0
6221,446754440,Linda Villumsen,Oceania,New Zealand,NZL,female,4/9/1985,31,1.65,58,cycling,0,0,0,0
6222,793960001,Linda Zetchiri,Europe,Bulgaria,BUL,female,7/27/87,29,1.69,58,badminton,0,0,0,0
6223,351805810,Lindaweni Fanetri,Asia,Indonesia,INA,female,1/18/90,26,1.67,60,badminton,0,0,0,0
6224,510445480,Linden Hall,Oceania,Australia,AUS,female,6/20/91,25,1.67,51,athletics,0,0,0,0
6225,470256290,Lindiwe Magwede,Africa,Zimbabwe,ZIM,female,12/1/1991,25,1.76,59,football,0,0,0,0
6226,644836357,Lindolfo Delgado,America,Mexico,MEX,male,12/31/94,22,1.74,,boxing,0,0,0,0
6227,934402077,Lindon Victor,America,Grenada,GRN,male,2/28/93,23,,,athletics,0,0,0,0
6228,408373995,Lindsay Hanekom,Africa,South Africa,RSA,male,5/15/93,23,1.78,66,athletics,0,0,0,0
6229,181124319,Lindsay Jennerich,America,Canada,CAN,female,7/30/82,34,1.65,59,rowing,0,1,0,1
6230,116706289,Lindsay Whalen,America,United States,USA,female,5/9/1982,34,1.75,72,basketball,1,0,0,1
6231,365794539,Lindsey Harding,Europe,Belarus,BLR,female,6/12/1984,32,1.73,65,basketball,0,0,0,0
6232,830406160,Lindsey Horan,America,United States,USA,female,5/26/94,22,1.75,76,football,0,0,0,0
6233,727787093,Line Kjaersfeldt,Europe,Denmark,DEN,female,4/20/94,22,1.75,65,badminton,0,0,0,0
6234,925589540,Linet Arasa,Africa,Kenya,KEN,female,1/1/1996,20,2.03,61,rugby sevens,0,0,0,0
6235,24311177,Ling Li,Asia,China,CHN,female,7/6/1989,27,1.85,63,athletics,0,0,0,0
6236,41586210,Ling Zhang,Asia,China,CHN,female,2/27/97,19,1.82,75,rowing,0,0,0,0
6237,348322475,Ling Zhang,Asia,China,CHN,female,9/18/92,24,1.72,51,gymnastics,0,0,0,0
6238,439546048,Lingwei Kong,Asia,China,CHN,female,7/28/95,21,1.63,51,athletics,0,0,0,0
6239,399160547,Lingwei Li,Asia,China,CHN,female,1/26/89,27,1.74,72,athletics,0,0,0,0
6240,745922840,Linn Blohm,Europe,Sweden,SWE,female,5/20/92,24,1.8,79,handball,0,0,0,0
6241,485795887,Linn-Kristin Riegelhuth Koren,Europe,Norway,NOR,female,8/1/1984,32,1.75,,handball,0,0,1,1
6242,502728742,Linnea Stensils,Europe,Sweden,SWE,female,3/8/1994,22,1.78,69,canoe,0,0,0,0
6243,517447697,Linnea Torstensson,Europe,Sweden,SWE,female,3/30/83,33,1.86,82,handball,0,0,0,0
6244,514401054,Lino Munoz,America,Mexico,MEX,male,2/8/1991,25,1.74,65,badminton,0,0,0,0
6245,542689552,Linus Butt,Europe,Germany,GER,male,3/12/1987,29,1.86,83,hockey,0,0,1,1
6246,983582126,Liosbel Hernandez,America,Cuba,CUB,male,12/17/83,33,1.9,70,rowing,0,0,0,0
6247,557752206,Lisa Altenburg,Europe,Germany,GER,female,9/23/89,27,1.55,58,hockey,0,0,1,1
6248,416331629,Lisa Brennauer,Europe,Germany,GER,female,6/8/1988,28,1.68,63,cycling,0,0,0,0
6249,135005136,Lisa Carrington,Oceania,New Zealand,NZL,female,6/23/89,27,1.68,63,canoe,1,0,1,2
6250,922248644,Lisa Dahlkvist,Europe,Sweden,SWE,female,2/6/1987,29,1.73,68,football,0,1,0,1
6251,191131636,Lisa Darmanin,Oceania,Australia,AUS,female,8/27/91,25,1.68,65,sailing,0,1,0,1
6252,954723577,Lisa Ecker,Europe,Austria,AUT,female,9/19/92,24,1.57,55,gymnastics,0,0,0,0
6253,25397368,Lisa Ericson,Europe,Sweden,SWE,female,5/9/1988,28,1.65,60,sailing,0,0,0,0
6254,128351056,Lisa Graf,Europe,Germany,GER,female,11/13/92,24,1.83,69,aquatics,0,0,0,0
6255,221215315,Lisa Hahner,Europe,Germany,GER,female,11/20/89,27,1.67,50,athletics,0,0,0,0
6256,211903668,Lisa Jane Weightman,Oceania,Australia,AUS,female,1/16/79,37,1.57,44,athletics,0,0,0,0
6257,18063764,Lisa Klein,Europe,Germany,GER,female,7/15/96,20,1.7,62,cycling,0,0,0,0
6258,526656164,Lisa Mayer,Europe,Germany,GER,female,5/2/1996,20,1.71,57,athletics,0,0,0,0
6259,765502625,Lisa Norden,Europe,Sweden,SWE,female,11/24/84,32,1.76,60,triathlon,0,0,0,0
6260,620856226,Lisa Roman,America,Canada,CAN,female,9/17/89,27,1.78,76,rowing,0,0,0,0
6261,298441762,Lisa Ryzih,Europe,Germany,GER,female,9/27/88,28,1.79,62,athletics,0,0,0,0
6262,130489647,Lisa Schmidla,Europe,Germany,GER,female,6/5/1991,25,1.73,76,rowing,1,0,0,1
6263,467310646,Lisa Schutze,Europe,Germany,GER,female,10/5/1996,20,1.72,61,hockey,0,0,1,1
6264,241114049,Lisa Unruh,Europe,Germany,GER,female,4/12/1988,28,1.8,68,archery,0,1,0,1
6265,437677562,Lisa Weiss,Europe,Germany,GER,female,10/29/87,29,1.71,67,football,0,0,0,0
6266,700918622,Lisa Zaiser,Europe,Austria,AUT,female,8/23/94,22,1.74,63,aquatics,0,0,0,0
6267,713570964,Lisa de Vanna,Oceania,Australia,AUS,female,11/14/84,32,1.56,56,football,0,0,0,0
6268,531666136,Lisandra Guerra Rodriguez,America,Cuba,CUB,female,10/31/87,29,1.67,69,cycling,0,0,0,0
6269,268135411,Lisandro Magallan,America,Argentina,ARG,male,9/27/93,23,1.81,79,football,0,0,0,0
6270,398635028,Lisanne de Witte,Europe,Netherlands,NED,female,9/10/1992,24,1.75,65,athletics,0,0,0,0
6271,21753483,Lisbet Jakobsen,Europe,Denmark,DEN,female,1/21/87,29,1.79,71,rowing,0,0,0,0
6272,155823041,Lisneidy Veitia,America,Cuba,CUB,female,4/29/94,22,1.68,58,athletics,0,0,0,0
6273,13117642,Lissa Labiche,Africa,Seychelles,SEY,female,2/18/93,23,1.72,55,athletics,0,0,0,0
6274,461845874,Lissette Alexandra Antes Castillo,America,Ecuador,ECU,female,5/2/1991,25,1.77,58,wrestling,0,0,0,0
6275,728085851,Litia Naiqato,Oceania,Fiji,FIJ,female,3/25/87,29,1.8,76,rugby sevens,0,0,0,0
6276,380475095,Liu Ying Goh,Asia,Malaysia,MAS,female,5/30/89,27,1.66,56,badminton,0,1,0,1
6277,82572587,Liubomyr Lemeshko,Europe,Ukraine,UKR,male,7/19/92,24,1.86,86,aquatics,0,0,0,0
6278,307207034,Liubov Basova,Europe,Ukraine,UKR,female,7/16/88,28,1.62,65,cycling,0,0,0,0
6279,737904041,Liudmila Dmitrieva,Asia,Russia,RUS,female,5/2/1989,27,1.8,70,sailing,0,0,0,0
6280,35679352,Liudmyla Kichenok,Europe,Ukraine,UKR,female,7/20/92,24,1.76,65,tennis,0,0,0,0
6281,672950250,Livan Lopez Azcuy,America,Cuba,CUB,male,1/24/82,34,1.7,74,wrestling,0,0,0,0
6282,537422944,Livan Osoria Rodriguez,America,Cuba,CUB,male,2/5/1994,22,2.01,96,volleyball,0,0,0,0
6283,345846661,Livio LA PADULA,Europe,Italy,ITA,male,11/20/85,31,1.83,72,rowing,0,0,0,0
6284,836548598,Lizanne Murphy,America,Canada,CAN,female,3/15/84,32,1.85,75,basketball,0,0,0,0
